detector,nfeatures,upscale_factor,num_visual_words,training_subset_size,svm_kernel,svm_C,svm_gamma,mAP,test_accuracy,training_time,total_time
SIFT,500,2,500,0.5,linear,1.0,0.001,0.3919836030672229,0.382,8.910346031188965,8.910346031188965
SIFT,500,2,500,0.5,linear,10.0,scale,0.3928883330255825,0.395,8.914186000823975,8.914186000823975
SIFT,500,2,500,0.5,linear,10.0,0.01,0.3928883330255825,0.395,8.82486081123352,8.82486081123352
SIFT,500,2,500,0.5,linear,10.0,0.001,0.3928883330255825,0.395,8.623791217803955,8.623791217803955
SIFT,500,2,500,0.5,rbf,0.1,scale,0.441288057582556,0.439,11.602416753768921,11.602416753768921
SIFT,500,2,500,0.5,rbf,0.1,0.01,0.3735352551169092,0.27,6.4396138191223145,6.4396138191223145
SIFT,500,2,500,0.5,rbf,0.1,0.001,0.3791573742837324,0.236,6.554274082183838,6.554274082183838
SIFT,500,2,500,0.5,rbf,1.0,scale,0.4413303342707904,0.445,11.894292116165161,11.894292116165161
SIFT,500,2,500,0.5,rbf,1.0,0.01,0.3875942200816249,0.385,7.285073757171631,7.285073757171631
SIFT,500,2,500,0.5,rbf,1.0,0.001,0.3740519024665107,0.311,6.55964207649231,6.55964207649231
SIFT,500,2,500,0.5,rbf,10.0,scale,0.42338852389586384,0.434,15.654383182525635,15.654383182525635
SIFT,500,2,500,0.5,rbf,10.0,0.01,0.3928442564128689,0.386,8.200684070587158,8.200684070587158
SIFT,500,2,500,0.5,rbf,10.0,0.001,0.3904281047392542,0.397,7.2568700313568115,7.2568700313568115
SIFT,500,2,1000,0.3,linear,0.1,scale,0.3848219515223751,0.409,34.697674036026,34.697674036026
SIFT,500,2,1000,0.3,linear,0.1,0.01,0.3848219515223751,0.409,34.80061602592468,34.80061602592468
SIFT,500,2,1000,0.3,linear,0.1,0.001,0.3848219515223751,0.409,35.324538230895996,35.324538230895996
SIFT,500,2,1000,0.3,linear,1.0,scale,0.3864099028326902,0.415,37.06253695487976,37.06253695487976
SIFT,500,2,1000,0.3,linear,1.0,0.01,0.3864099028326902,0.415,37.22164297103882,37.22164297103882
SIFT,500,2,1000,0.3,linear,1.0,0.001,0.3864099028326902,0.415,37.421626806259155,37.421626806259155
SIFT,500,2,1000,0.3,linear,10.0,scale,0.3873350374744639,0.418,36.93321919441223,36.93321919441223
SIFT,500,2,1000,0.3,linear,10.0,0.01,0.3873350374744639,0.418,36.21687579154968,36.21687579154968
SIFT,500,2,1000,0.3,linear,10.0,0.001,0.3873350374744639,0.418,36.22113394737244,36.22113394737244
SIFT,500,2,1000,0.3,rbf,0.1,scale,0.44442003498405713,0.446,48.16551494598389,48.16551494598389
SIFT,500,2,1000,0.3,rbf,0.1,0.01,0.3824643065860821,0.353,28.993660926818848,28.993660926818848
SIFT,500,2,1000,0.3,rbf,0.1,0.001,0.3853037449926244,0.324,28.885700941085815,28.885700941085815
SIFT,500,2,1000,0.3,rbf,1.0,scale,0.44531480374180027,0.447,46.603506088256836,46.603506088256836
SIFT,500,2,1000,0.3,rbf,1.0,0.01,0.38602197380328007,0.416,30.37722086906433,30.37722086906433
SIFT,500,2,1000,0.3,rbf,1.0,0.001,0.3855114774060321,0.34,22.476794958114624,22.476794958114624
SIFT,500,2,1000,0.3,rbf,10.0,scale,0.4173901493415201,0.429,53.384933948516846,53.384933948516846
SIFT,500,2,1000,0.3,rbf,10.0,0.01,0.3866986022550109,0.412,29.054169178009033,29.054169178009033
SIFT,500,2,1000,0.3,rbf,10.0,0.001,0.38066922915771106,0.406,25.61091184616089,25.61091184616089
SIFT,500,2,1000,0.4,linear,0.1,scale,0.38840665169087607,0.395,20.276379108428955,20.276379108428955
SIFT,500,2,1000,0.4,linear,0.1,0.01,0.38840665169087607,0.395,21.007113218307495,21.007113218307495
SIFT,500,2,1000,0.4,linear,0.1,0.001,0.38840665169087607,0.395,21.984392166137695,21.984392166137695
SIFT,500,2,1000,0.4,linear,1.0,scale,0.3895657864000876,0.396,23.307605028152466,23.307605028152466
SIFT,500,2,1000,0.4,linear,1.0,0.01,0.3895657864000876,0.396,23.850181818008423,23.850181818008423
SIFT,500,2,1000,0.4,linear,1.0,0.001,0.3895657864000876,0.396,24.19499182701111,24.19499182701111
SIFT,500,2,1000,0.4,linear,10.0,scale,0.3916007769407143,0.396,24.42478108406067,24.42478108406067
SIFT,500,2,1000,0.4,linear,10.0,0.01,0.3916007769407143,0.396,24.959699153900146,24.959699153900146
SIFT,500,2,1000,0.4,linear,10.0,0.001,0.3916007769407143,0.396,25.317050218582153,25.317050218582153
SIFT,500,2,1000,0.4,rbf,0.1,scale,0.46769978444715604,0.453,36.22584795951843,36.22584795951843
SIFT,500,2,1000,0.4,rbf,0.1,0.01,0.3772201796618461,0.341,19.770405054092407,19.770405054092407
SIFT,500,2,1000,0.4,rbf,0.1,0.001,0.3742846083429104,0.283,19.9204580783844,19.9204580783844
SIFT,500,2,1000,0.4,rbf,1.0,scale,0.46777695997868163,0.456,33.54220485687256,33.54220485687256
SIFT,500,2,1000,0.4,rbf,1.0,0.01,0.3785061240914727,0.398,20.050659894943237,20.050659894943237
SIFT,500,2,1000,0.4,rbf,1.0,0.001,0.37971052161269675,0.31,16.37375521659851,16.37375521659851
SIFT,500,2,1000,0.4,rbf,10.0,scale,0.42954264976816203,0.439,37.398783922195435,37.398783922195435
SIFT,500,2,1000,0.4,rbf,10.0,0.01,0.38962624032536547,0.392,19.92235803604126,19.92235803604126
SIFT,500,2,1000,0.4,rbf,10.0,0.001,0.3852719603900086,0.389,18.085500717163086,18.085500717163086
SIFT,500,2,1000,0.5,linear,0.1,scale,0.38254987661449436,0.391,14.600348949432373,14.600348949432373
SIFT,500,2,1000,0.5,linear,0.1,0.01,0.38254987661449436,0.391,14.22297215461731,14.22297215461731
SIFT,500,2,1000,0.5,linear,0.1,0.001,0.38254987661449436,0.391,13.935391902923584,13.935391902923584
SIFT,500,2,1000,0.5,linear,1.0,scale,0.38121191717992675,0.386,15.89809799194336,15.89809799194336
SIFT,500,2,1000,0.5,linear,1.0,0.01,0.38121191717992675,0.386,16.548769235610962,16.548769235610962
SIFT,500,2,1000,0.5,linear,1.0,0.001,0.38121191717992675,0.386,17.53221821784973,17.53221821784973
SIFT,500,2,1000,0.5,linear,10.0,scale,0.3811721932076534,0.388,17.711972951889038,17.711972951889038
SIFT,500,2,1000,0.5,linear,10.0,0.01,0.3811721932076534,0.388,17.802732944488525,17.802732944488525
SIFT,500,2,1000,0.5,linear,10.0,0.001,0.3811721932076534,0.388,17.635450839996338,17.635450839996338
SIFT,500,2,1000,0.5,rbf,0.1,scale,0.44987164007380487,0.439,23.82347011566162,23.82347011566162
SIFT,500,2,1000,0.5,rbf,0.1,0.01,0.3811014171763457,0.234,13.32405710220337,13.32405710220337
SIFT,500,2,1000,0.5,rbf,0.1,0.001,0.3781424549987641,0.286,13.337032794952393,13.337032794952393
SIFT,500,2,1000,0.5,rbf,1.0,scale,0.4512143427295636,0.444,22.012194871902466,22.012194871902466
SIFT,500,2,1000,0.5,rbf,1.0,0.01,0.3835595280970328,0.39,14.256248950958252,14.256248950958252
SIFT,500,2,1000,0.5,rbf,1.0,0.001,0.38470593882835313,0.375,12.81535005569458,12.81535005569458
SIFT,500,2,1000,0.5,rbf,10.0,scale,0.4273614509985559,0.435,26.21838879585266,26.21838879585266
SIFT,500,2,1000,0.5,rbf,10.0,0.01,0.38133034140488814,0.389,14.035555839538574,14.035555839538574
SIFT,500,2,1000,0.5,rbf,10.0,0.001,0.3782392013233679,0.387,11.962215185165405,11.962215185165405
SIFT,500,2,1500,0.3,linear,0.1,scale,0.3901468043209794,0.399,42.77448916435242,42.77448916435242
SIFT,500,2,1500,0.3,linear,0.1,0.01,0.3901468043209794,0.399,43.43874716758728,43.43874716758728
SIFT,500,2,1500,0.3,linear,0.1,0.001,0.3901468043209794,0.399,47.97951912879944,47.97951912879944
SIFT,500,2,1500,0.3,linear,1.0,scale,0.3942622802652102,0.407,54.02435302734375,54.02435302734375
SIFT,500,2,1500,0.3,linear,1.0,0.01,0.3942622802652102,0.407,54.3898241519928,54.3898241519928
SIFT,500,2,1500,0.3,linear,1.0,0.001,0.3942622802652102,0.407,54.75247621536255,54.75247621536255
SIFT,500,2,1500,0.3,linear,10.0,scale,0.39228411081672665,0.401,55.280949115753174,55.280949115753174
SIFT,500,2,1500,0.3,linear,10.0,0.01,0.39228411081672665,0.401,55.07292413711548,55.07292413711548
SIFT,500,2,1500,0.3,linear,10.0,0.001,0.39228411081672665,0.401,55.04974102973938,55.04974102973938
SIFT,500,2,1500,0.3,rbf,0.1,scale,0.4506831071764842,0.447,72.6264910697937,72.6264910697937
SIFT,500,2,1500,0.3,rbf,0.1,0.01,0.37685179599338736,0.233,40.36554169654846,40.36554169654846
SIFT,500,2,1500,0.3,rbf,0.1,0.001,0.3852154402148792,0.252,40.202632904052734,40.202632904052734
SIFT,500,2,1500,0.3,rbf,1.0,scale,0.4537358110129316,0.452,68.04638195037842,68.04638195037842
SIFT,500,2,1500,0.3,rbf,1.0,0.01,0.3814010714287134,0.4,42.60171699523926,42.60171699523926
SIFT,500,2,1500,0.3,rbf,1.0,0.001,0.37824658533352257,0.346,32.380707025527954,32.380707025527954
SIFT,500,2,1500,0.3,rbf,10.0,scale,0.4275506421263896,0.443,78.5574688911438,78.5574688911438
SIFT,500,2,1500,0.3,rbf,10.0,0.01,0.3932159250075288,0.403,43.469419956207275,43.469419956207275
SIFT,500,2,1500,0.3,rbf,10.0,0.001,0.38411027011790333,0.386,36.33201575279236,36.33201575279236
SIFT,500,2,1500,0.4,linear,0.1,scale,0.3877922757224638,0.398,31.35252594947815,31.35252594947815
SIFT,500,2,1500,0.4,linear,0.1,0.01,0.3877922757224638,0.398,31.77781105041504,31.77781105041504
SIFT,500,2,1500,0.4,linear,0.1,0.001,0.3877922757224638,0.398,31.628972053527832,31.628972053527832
SIFT,500,2,1500,0.4,linear,1.0,scale,0.3868551853329659,0.408,35.76865100860596,35.76865100860596
SIFT,500,2,1500,0.4,linear,1.0,0.01,0.3868551853329659,0.408,36.45938515663147,36.45938515663147
SIFT,500,2,1500,0.4,linear,1.0,0.001,0.3868551853329659,0.408,37.96227478981018,37.96227478981018
SIFT,500,2,1500,0.4,linear,10.0,scale,0.38651761746143765,0.408,38.94739508628845,38.94739508628845
SIFT,500,2,1500,0.4,linear,10.0,0.01,0.38651761746143765,0.408,39.47427201271057,39.47427201271057
SIFT,500,2,1500,0.4,linear,10.0,0.001,0.38651761746143765,0.408,39.61122107505798,39.61122107505798
SIFT,500,2,1500,0.4,rbf,0.1,scale,0.45200057188401505,0.455,53.82070708274841,53.82070708274841
SIFT,500,2,1500,0.4,rbf,0.1,0.01,0.3807833795391026,0.264,29.373852968215942,29.373852968215942
SIFT,500,2,1500,0.4,rbf,0.1,0.001,0.38059821998980914,0.237,29.45263385772705,29.45263385772705
SIFT,500,2,1500,0.4,rbf,1.0,scale,0.4527382469389803,0.453,51.54616713523865,51.54616713523865
SIFT,500,2,1500,0.4,rbf,1.0,0.01,0.3841267318813312,0.402,29.646350860595703,29.646350860595703
SIFT,500,2,1500,0.4,rbf,1.0,0.001,0.3788426182556835,0.336,25.00723099708557,25.00723099708557
SIFT,500,2,1500,0.4,rbf,10.0,scale,0.4319440678195551,0.431,58.097429037094116,58.097429037094116
SIFT,500,2,1500,0.4,rbf,10.0,0.01,0.3866009255870355,0.403,31.213164806365967,31.213164806365967
SIFT,500,2,1500,0.4,rbf,10.0,0.001,0.3874976987417867,0.405,25.754422903060913,25.754422903060913
SIFT,500,2,1500,0.5,linear,0.1,scale,0.3751522335843875,0.39,20.910393953323364,20.910393953323364
SIFT,500,2,1500,0.5,linear,0.1,0.01,0.3751522335843875,0.39,20.6631121635437,20.6631121635437
SIFT,500,2,1500,0.5,linear,0.1,0.001,0.3751522335843875,0.39,21.43330192565918,21.43330192565918
SIFT,500,2,1500,0.5,linear,1.0,scale,0.37536167635313133,0.387,26.531094074249268,26.531094074249268
SIFT,500,2,1500,0.5,linear,1.0,0.01,0.37536167635313133,0.387,26.8825101852417,26.8825101852417
SIFT,500,2,1500,0.5,linear,1.0,0.001,0.37536167635313133,0.387,26.989493131637573,26.989493131637573
SIFT,500,2,1500,0.5,linear,10.0,scale,0.37685340967170416,0.392,27.47572612762451,27.47572612762451
SIFT,500,2,1500,0.5,linear,10.0,0.01,0.37685340967170416,0.392,27.762176036834717,27.762176036834717
SIFT,500,2,1500,0.5,linear,10.0,0.001,0.37685340967170416,0.392,28.64344811439514,28.64344811439514
SIFT,500,2,1500,0.5,rbf,0.1,scale,0.44110819710569993,0.438,39.56038188934326,39.56038188934326
SIFT,500,2,1500,0.5,rbf,0.1,0.01,0.372195929630713,0.242,20.576390743255615,20.576390743255615
SIFT,500,2,1500,0.5,rbf,0.1,0.001,0.3684754112569857,0.254,20.495553016662598,20.495553016662598
SIFT,500,2,1500,0.5,rbf,1.0,scale,0.4419785522479359,0.439,35.30634522438049,35.30634522438049
SIFT,500,2,1500,0.5,rbf,1.0,0.01,0.3807348122424866,0.379,21.49264168739319,21.49264168739319
SIFT,500,2,1500,0.5,rbf,1.0,0.001,0.36732698294635263,0.37,19.12527894973755,19.12527894973755
SIFT,500,2,1500,0.5,rbf,10.0,scale,0.41517787558971575,0.415,38.65250897407532,38.65250897407532
SIFT,500,2,1500,0.5,rbf,10.0,0.01,0.3758936960137803,0.391,22.44900679588318,22.44900679588318
SIFT,500,2,1500,0.5,rbf,10.0,0.001,0.37380891881490097,0.389,18.53426694869995,18.53426694869995
SIFT,1000,4,500,0.3,linear,0.1,scale,0.4015079357612363,0.406,14.96417498588562,14.96417498588562
SIFT,1000,4,500,0.3,linear,0.1,0.01,0.4015079357612363,0.406,14.849729061126709,14.849729061126709
SIFT,1000,4,500,0.3,linear,0.1,0.001,0.4015079357612363,0.406,13.72365117073059,13.72365117073059
SIFT,1000,4,500,0.3,linear,1.0,scale,0.40241792142166516,0.404,15.404730081558228,15.404730081558228
SIFT,1000,4,500,0.3,linear,1.0,0.01,0.40241792142166516,0.404,15.35885500907898,15.35885500907898
SIFT,1000,4,500,0.3,linear,1.0,0.001,0.40241792142166516,0.404,17.398340940475464,17.398340940475464
SIFT,1000,4,500,0.3,linear,10.0,scale,0.4002542074852878,0.399,18.351326942443848,18.351326942443848
SIFT,1000,4,500,0.3,linear,10.0,0.01,0.4002542074852878,0.399,18.501118898391724,18.501118898391724
SIFT,1000,4,500,0.3,linear,10.0,0.001,0.4002542074852878,0.399,18.972459077835083,18.972459077835083
SIFT,1000,4,500,0.3,rbf,0.1,scale,0.46240106893806354,0.458,26.031059980392456,26.031059980392456
SIFT,1000,4,500,0.3,rbf,0.1,0.01,0.4014854871157073,0.305,14.187708854675293,14.187708854675293
SIFT,1000,4,500,0.3,rbf,0.1,0.001,0.3980415147365519,0.287,14.763183116912842,14.763183116912842
SIFT,1000,4,500,0.3,rbf,1.0,scale,0.4612957724111359,0.464,26.419148921966553,26.419148921966553
SIFT,1000,4,500,0.3,rbf,1.0,0.01,0.4021884977369109,0.403,16.100548028945923,16.100548028945923
SIFT,1000,4,500,0.3,rbf,1.0,0.001,0.395321232684601,0.356,14.72521710395813,14.72521710395813
SIFT,1000,4,500,0.3,rbf,10.0,scale,0.4438028755799581,0.444,35.57210302352905,35.57210302352905
SIFT,1000,4,500,0.3,rbf,10.0,0.01,0.402946774125463,0.397,18.166776180267334,18.166776180267334
SIFT,1000,4,500,0.3,rbf,10.0,0.001,0.39520839303601507,0.406,15.746592998504639,15.746592998504639
SIFT,1000,4,500,0.4,linear,0.1,scale,0.4056826815235697,0.385,12.858100891113281,12.858100891113281
SIFT,1000,4,500,0.4,linear,0.1,0.01,0.4056826815235697,0.385,12.829913139343262,12.829913139343262
SIFT,1000,4,500,0.4,linear,0.1,0.001,0.4056826815235697,0.385,12.915771007537842,12.915771007537842
SIFT,1000,4,500,0.4,linear,1.0,scale,0.40475973850691654,0.38,13.560763835906982,13.560763835906982
SIFT,1000,4,500,0.4,linear,1.0,0.01,0.40475973850691654,0.38,13.537607908248901,13.537607908248901
SIFT,1000,4,500,0.4,linear,1.0,0.001,0.40475973850691654,0.38,13.526018142700195,13.526018142700195
SIFT,1000,4,500,0.4,linear,10.0,scale,0.4053344443440797,0.392,13.713816165924072,13.713816165924072
SIFT,1000,4,500,0.4,linear,10.0,0.01,0.4053344443440797,0.392,13.66763424873352,13.66763424873352
SIFT,1000,4,500,0.4,linear,10.0,0.001,0.4053344443440797,0.392,13.66635274887085,13.66635274887085
SIFT,1000,4,500,0.4,rbf,0.1,scale,0.4461405428384073,0.44,18.34850311279297,18.34850311279297
SIFT,1000,4,500,0.4,rbf,0.1,0.01,0.39069308285346116,0.327,10.289399862289429,10.289399862289429
SIFT,1000,4,500,0.4,rbf,0.1,0.001,0.3941808293724502,0.289,10.266993761062622,10.266993761062622
SIFT,1000,4,500,0.4,rbf,1.0,scale,0.4444173596479783,0.443,18.667315006256104,18.667315006256104
SIFT,1000,4,500,0.4,rbf,1.0,0.01,0.4021843739421948,0.394,11.206080913543701,11.206080913543701
SIFT,1000,4,500,0.4,rbf,1.0,0.001,0.3946965596693192,0.33,10.246526956558228,10.246526956558228
SIFT,1000,4,500,0.4,rbf,10.0,scale,0.4215541254584556,0.432,24.93247699737549,24.93247699737549
SIFT,1000,4,500,0.4,rbf,10.0,0.01,0.4056622089680336,0.385,12.80334997177124,12.80334997177124
SIFT,1000,4,500,0.4,rbf,10.0,0.001,0.4038214419445418,0.395,11.01801872253418,11.01801872253418
SIFT,1000,4,500,0.5,linear,0.1,scale,0.3957492384458117,0.39,8.643727779388428,8.643727779388428
SIFT,1000,4,500,0.5,linear,0.1,0.01,0.3957492384458117,0.39,8.82884407043457,8.82884407043457
SIFT,1000,4,500,0.5,linear,0.1,0.001,0.3957492384458117,0.39,8.362226247787476,8.362226247787476
SIFT,1000,4,500,0.5,linear,1.0,scale,0.39775413387553493,0.394,9.071160793304443,9.071160793304443
SIFT,1000,4,500,0.5,linear,1.0,0.01,0.39775413387553493,0.394,9.146119832992554,9.146119832992554
SIFT,1000,4,500,0.5,linear,1.0,0.001,0.39775413387553493,0.394,9.048373222351074,9.048373222351074
SIFT,1000,4,500,0.5,linear,10.0,scale,0.4001295930470709,0.397,9.240622758865356,9.240622758865356
SIFT,1000,4,500,0.5,linear,10.0,0.01,0.4001295930470709,0.397,9.120147943496704,9.120147943496704
SIFT,1000,4,500,0.5,linear,10.0,0.001,0.4001295930470709,0.397,8.892702102661133,8.892702102661133
SIFT,1000,4,500,0.5,rbf,0.1,scale,0.44754825359785605,0.446,11.866233110427856,11.866233110427856
SIFT,1000,4,500,0.5,rbf,0.1,0.01,0.39622677872316453,0.382,6.763503074645996,6.763503074645996
SIFT,1000,4,500,0.5,rbf,0.1,0.001,0.3946934046659929,0.265,6.916264057159424,6.916264057159424
SIFT,1000,4,500,0.5,rbf,1.0,scale,0.4479167458317394,0.445,12.11462116241455,12.11462116241455
SIFT,1000,4,500,0.5,rbf,1.0,0.01,0.39360648255234426,0.387,7.440945863723755,7.440945863723755
SIFT,1000,4,500,0.5,rbf,1.0,0.001,0.3934566217056915,0.346,6.765342950820923,6.765342950820923
SIFT,1000,4,500,0.5,rbf,10.0,scale,0.41839984935177077,0.418,16.24731993675232,16.24731993675232
SIFT,1000,4,500,0.5,rbf,10.0,0.01,0.39756898931159845,0.393,8.512728929519653,8.512728929519653
SIFT,1000,4,500,0.5,rbf,10.0,0.001,0.39280736260104276,0.394,7.43452000617981,7.43452000617981
SIFT,1000,4,1000,0.3,linear,0.1,scale,0.3981014966661308,0.389,35.231396198272705,35.231396198272705
SIFT,1000,4,1000,0.3,linear,0.1,0.01,0.3981014966661308,0.389,35.56816577911377,35.56816577911377
SIFT,1000,4,1000,0.3,linear,0.1,0.001,0.3981014966661308,0.389,36.116676807403564,36.116676807403564
SIFT,1000,4,1000,0.3,linear,1.0,scale,0.3972674544646577,0.395,38.311819076538086,38.311819076538086
SIFT,1000,4,1000,0.3,linear,1.0,0.01,0.3972674544646577,0.395,38.365817070007324,38.365817070007324
SIFT,1000,4,1000,0.3,linear,1.0,0.001,0.3972674544646577,0.395,38.16607403755188,38.16607403755188
SIFT,1000,4,1000,0.3,linear,10.0,scale,0.39765311927834024,0.399,38.10435605049133,38.10435605049133
SIFT,1000,4,1000,0.3,linear,10.0,0.01,0.39765311927834024,0.399,37.2977819442749,37.2977819442749
SIFT,1000,4,1000,0.3,linear,10.0,0.001,0.39765311927834024,0.399,37.545239210128784,37.545239210128784
SIFT,1000,4,1000,0.3,rbf,0.1,scale,0.4539326485899446,0.45,49.30448508262634,49.30448508262634
SIFT,1000,4,1000,0.3,rbf,0.1,0.01,0.3903662631322629,0.337,29.61169695854187,29.61169695854187
SIFT,1000,4,1000,0.3,rbf,0.1,0.001,0.39031130953870175,0.309,29.506118059158325,29.506118059158325
SIFT,1000,4,1000,0.3,rbf,1.0,scale,0.45402226203176826,0.444,47.276000022888184,47.276000022888184
SIFT,1000,4,1000,0.3,rbf,1.0,0.01,0.40034295881724463,0.398,30.667141914367676,30.667141914367676
SIFT,1000,4,1000,0.3,rbf,1.0,0.001,0.3970714419295641,0.341,22.352240085601807,22.352240085601807
SIFT,1000,4,1000,0.3,rbf,10.0,scale,0.43286811798629665,0.43,53.618408203125,53.618408203125
SIFT,1000,4,1000,0.3,rbf,10.0,0.01,0.3998360935146127,0.395,29.61165714263916,29.61165714263916
SIFT,1000,4,1000,0.3,rbf,10.0,0.001,0.39928890404912354,0.395,25.747905015945435,25.747905015945435
SIFT,1000,4,1000,0.4,linear,0.1,scale,0.38088038764559845,0.385,20.546430826187134,20.546430826187134
SIFT,1000,4,1000,0.4,linear,0.1,0.01,0.38088038764559845,0.385,21.426119089126587,21.426119089126587
SIFT,1000,4,1000,0.4,linear,0.1,0.001,0.38088038764559845,0.385,22.302924871444702,22.302924871444702
SIFT,1000,4,1000,0.4,linear,1.0,scale,0.38428408053758983,0.39,23.563297986984253,23.563297986984253
SIFT,1000,4,1000,0.4,linear,1.0,0.01,0.38428408053758983,0.39,23.913572788238525,23.913572788238525
SIFT,1000,4,1000,0.4,linear,1.0,0.001,0.38428408053758983,0.39,24.388465881347656,24.388465881347656
SIFT,1000,4,1000,0.4,linear,10.0,scale,0.38326760524270126,0.392,24.856064081192017,24.856064081192017
SIFT,1000,4,1000,0.4,linear,10.0,0.01,0.38326760524270126,0.392,25.285911798477173,25.285911798477173
SIFT,1000,4,1000,0.4,linear,10.0,0.001,0.38326760524270126,0.392,25.853328943252563,25.853328943252563
SIFT,1000,4,1000,0.4,rbf,0.1,scale,0.43354422265153963,0.447,36.37918400764465,36.37918400764465
