detector,nfeatures,upscale_factor,num_visual_words,training_subset_size,svm_kernel,svm_C,svm_gamma,mAP,test_accuracy,training_time,total_time
ORB,500,4,1500,0.5,linear,0.1,scale,0.22614711322658038,0.23770491803278687,22.329566955566406,22.329566955566406
ORB,500,4,1500,0.5,linear,0.1,0.01,0.22614711322658038,0.23770491803278687,22.33938193321228,22.33938193321228
ORB,500,4,1500,0.5,linear,0.1,0.001,0.22614711322658038,0.23770491803278687,22.691251039505005,22.691251039505005
ORB,500,4,1500,0.5,linear,1.0,scale,0.22559786503466497,0.23668032786885246,27.273062229156494,27.273062229156494
ORB,500,4,1500,0.5,linear,1.0,0.01,0.22559786503466497,0.23668032786885246,27.378119945526123,27.378119945526123
ORB,500,4,1500,0.5,linear,1.0,0.001,0.22559786503466497,0.23668032786885246,28.15792202949524,28.15792202949524
ORB,500,4,1500,0.5,linear,10.0,scale,0.22194689150125324,0.23258196721311475,29.38036823272705,29.38036823272705
ORB,500,4,1500,0.5,linear,10.0,0.01,0.22194689150125324,0.23258196721311475,29.454240083694458,29.454240083694458
ORB,500,4,1500,0.5,linear,10.0,0.001,0.22194689150125324,0.23258196721311475,30.037017822265625,30.037017822265625
ORB,500,4,1500,0.5,rbf,0.1,scale,0.2683958633696873,0.2930327868852459,41.49467706680298,41.49467706680298
ORB,500,4,1500,0.5,rbf,0.1,0.01,0.22328827445304297,0.20081967213114754,19.812559843063354,19.812559843063354
ORB,500,4,1500,0.5,rbf,0.1,0.001,0.22524422123566548,0.21721311475409835,19.527428150177002,19.527428150177002
ORB,500,4,1500,0.5,rbf,1.0,scale,0.26834371288008835,0.29098360655737704,36.15200209617615,36.15200209617615
ORB,500,4,1500,0.5,rbf,1.0,0.01,0.22934710767640598,0.24282786885245902,23.189532995224,23.189532995224
ORB,500,4,1500,0.5,rbf,1.0,0.001,0.22301045369476272,0.24077868852459017,17.801022052764893,17.801022052764893
ORB,500,4,1500,0.5,rbf,10.0,scale,0.25960252783479765,0.2817622950819672,35.36802291870117,35.36802291870117
ORB,500,4,1500,0.5,rbf,10.0,0.01,0.22966804475682592,0.24385245901639344,20.781177043914795,20.781177043914795
ORB,500,4,1500,0.5,rbf,10.0,0.001,0.22554111163303023,0.24385245901639344,19.997659921646118,19.997659921646118
ORB,1000,4,500,0.3,linear,0.1,scale,0.23889520611241116,0.2540983606557377,18.399607181549072,18.399607181549072
ORB,1000,4,500,0.3,linear,0.1,0.01,0.23889520611241116,0.2540983606557377,18.471477031707764,18.471477031707764
ORB,1000,4,500,0.3,linear,0.1,0.001,0.23889520611241116,0.2540983606557377,18.689639806747437,18.689639806747437
ORB,1000,4,500,0.3,linear,1.0,scale,0.2398779825582334,0.2510245901639344,20.46031165122986,20.46031165122986
ORB,1000,4,500,0.3,linear,1.0,0.01,0.2398779825582334,0.2510245901639344,20.481573820114136,20.481573820114136
ORB,1000,4,500,0.3,linear,1.0,0.001,0.2398779825582334,0.2510245901639344,20.415180921554565,20.415180921554565
ORB,1000,4,500,0.3,linear,10.0,scale,0.24055783306845843,0.25614754098360654,23.215848922729492,23.215848922729492
ORB,1000,4,500,0.3,linear,10.0,0.01,0.24055783306845843,0.25614754098360654,22.88419222831726,22.88419222831726
ORB,1000,4,500,0.3,linear,10.0,0.001,0.24055783306845843,0.25614754098360654,22.980998039245605,22.980998039245605
ORB,1000,4,500,0.3,rbf,0.1,scale,0.27983701058267924,0.3155737704918033,27.19766616821289,27.19766616821289
ORB,1000,4,500,0.3,rbf,0.1,0.01,0.23636104605351976,0.26536885245901637,13.97170090675354,13.97170090675354
ORB,1000,4,500,0.3,rbf,0.1,0.001,0.23315038301576174,0.24692622950819673,13.728343963623047,13.728343963623047
ORB,1000,4,500,0.3,rbf,1.0,scale,0.27986138954512646,0.3165983606557377,27.09973692893982,27.09973692893982
ORB,1000,4,500,0.3,rbf,1.0,0.01,0.25244508928951537,0.26024590163934425,17.128530979156494,17.128530979156494
ORB,1000,4,500,0.3,rbf,1.0,0.001,0.23268902343349956,0.2305327868852459,14.305013179779053,14.305013179779053
ORB,1000,4,500,0.3,rbf,10.0,scale,0.28085622859644416,0.29815573770491804,35.11034321784973,35.11034321784973
ORB,1000,4,500,0.3,rbf,10.0,0.01,0.25346248414112915,0.2766393442622951,19.23193597793579,19.23193597793579
ORB,1000,4,500,0.3,rbf,10.0,0.001,0.23894834663822556,0.25614754098360654,17.6632719039917,17.6632719039917
ORB,1000,4,500,0.4,linear,0.1,scale,0.2393858237834346,0.26844262295081966,13.851837873458862,13.851837873458862
ORB,1000,4,500,0.4,linear,0.1,0.01,0.2393858237834346,0.26844262295081966,13.838804960250854,13.838804960250854
ORB,1000,4,500,0.4,linear,0.1,0.001,0.2393858237834346,0.26844262295081966,13.958493947982788,13.958493947982788
ORB,1000,4,500,0.4,linear,1.0,scale,0.23977988824535323,0.27561475409836067,14.741960048675537,14.741960048675537
ORB,1000,4,500,0.4,linear,1.0,0.01,0.23977988824535323,0.27561475409836067,14.451676845550537,14.451676845550537
ORB,1000,4,500,0.4,linear,1.0,0.001,0.23977988824535323,0.27561475409836067,14.232640027999878,14.232640027999878
ORB,1000,4,500,0.4,linear,10.0,scale,0.23993712343663276,0.26844262295081966,15.30365800857544,15.30365800857544
ORB,1000,4,500,0.4,linear,10.0,0.01,0.23993712343663276,0.26844262295081966,15.282397031784058,15.282397031784058
ORB,1000,4,500,0.4,linear,10.0,0.001,0.23993712343663276,0.26844262295081966,15.494891881942749,15.494891881942749
ORB,1000,4,500,0.4,rbf,0.1,scale,0.29377925956821327,0.3094262295081967,18.87401294708252,18.87401294708252
ORB,1000,4,500,0.4,rbf,0.1,0.01,0.23339529094004807,0.23770491803278687,10.05918002128601,10.05918002128601
ORB,1000,4,500,0.4,rbf,0.1,0.001,0.22775996112361058,0.2305327868852459,9.717285871505737,9.717285871505737
ORB,1000,4,500,0.4,rbf,1.0,scale,0.29378044590109387,0.3084016393442623,19.28575825691223,19.28575825691223
ORB,1000,4,500,0.4,rbf,1.0,0.01,0.2537625888641847,0.26536885245901637,12.36855411529541,12.36855411529541
ORB,1000,4,500,0.4,rbf,1.0,0.001,0.23115488006691515,0.2305327868852459,10.268818855285645,10.268818855285645
ORB,1000,4,500,0.4,rbf,10.0,scale,0.2952474405020184,0.30020491803278687,23.720630168914795,23.720630168914795
ORB,1000,4,500,0.4,rbf,10.0,0.01,0.24916334659210354,0.27049180327868855,13.894850015640259,13.894850015640259
ORB,1000,4,500,0.4,rbf,10.0,0.001,0.24020536548652438,0.2725409836065574,12.8374342918396,12.8374342918396
ORB,1000,4,500,0.5,linear,0.1,scale,0.25189485819597407,0.2827868852459016,9.441918849945068,9.441918849945068
ORB,1000,4,500,0.5,linear,0.1,0.01,0.25189485819597407,0.2827868852459016,9.38656997680664,9.38656997680664
ORB,1000,4,500,0.5,linear,0.1,0.001,0.25189485819597407,0.2827868852459016,9.178269863128662,9.178269863128662
ORB,1000,4,500,0.5,linear,1.0,scale,0.251330811770525,0.2889344262295082,9.523684024810791,9.523684024810791
ORB,1000,4,500,0.5,linear,1.0,0.01,0.251330811770525,0.2889344262295082,9.502142906188965,9.502142906188965
ORB,1000,4,500,0.5,linear,1.0,0.001,0.251330811770525,0.2889344262295082,9.511067867279053,9.511067867279053
ORB,1000,4,500,0.5,linear,10.0,scale,0.2521002066305152,0.29508196721311475,10.052755117416382,10.052755117416382
ORB,1000,4,500,0.5,linear,10.0,0.01,0.2521002066305152,0.29508196721311475,9.8794686794281,9.8794686794281
ORB,1000,4,500,0.5,linear,10.0,0.001,0.2521002066305152,0.29508196721311475,9.856294870376587,9.856294870376587
ORB,1000,4,500,0.5,rbf,0.1,scale,0.2951831182643204,0.32991803278688525,12.976317167282104,12.976317167282104
ORB,1000,4,500,0.5,rbf,0.1,0.01,0.24382285333245504,0.2530737704918033,6.773391962051392,6.773391962051392
ORB,1000,4,500,0.5,rbf,0.1,0.001,0.23446616792475578,0.24385245901639344,6.47691798210144,6.47691798210144
ORB,1000,4,500,0.5,rbf,1.0,scale,0.29546406670189074,0.32991803278688525,13.212329864501953,13.212329864501953
ORB,1000,4,500,0.5,rbf,1.0,0.01,0.2615497765404965,0.3012295081967213,8.331149101257324,8.331149101257324
ORB,1000,4,500,0.5,rbf,1.0,0.001,0.23858835406556253,0.24385245901639344,6.665575265884399,6.665575265884399
ORB,1000,4,500,0.5,rbf,10.0,scale,0.2957226647916255,0.3114754098360656,15.564465999603271,15.564465999603271
ORB,1000,4,500,0.5,rbf,10.0,0.01,0.25675674461015985,0.2930327868852459,9.23138689994812,9.23138689994812
ORB,1000,4,500,0.5,rbf,10.0,0.001,0.2526775813455951,0.2807377049180328,8.531845331192017,8.531845331192017
ORB,1000,4,1000,0.3,linear,0.1,scale,0.23090836006485768,0.2336065573770492,39.30332899093628,39.30332899093628
ORB,1000,4,1000,0.3,linear,0.1,0.01,0.23090836006485768,0.2336065573770492,39.59524726867676,39.59524726867676
ORB,1000,4,1000,0.3,linear,0.1,0.001,0.23090836006485768,0.2336065573770492,39.50972390174866,39.50972390174866
ORB,1000,4,1000,0.3,linear,1.0,scale,0.23080607487530752,0.2346311475409836,40.906757831573486,40.906757831573486
ORB,1000,4,1000,0.3,linear,1.0,0.01,0.23080607487530752,0.2346311475409836,40.96564507484436,40.96564507484436
ORB,1000,4,1000,0.3,linear,1.0,0.001,0.23080607487530752,0.2346311475409836,40.80987787246704,40.80987787246704
ORB,1000,4,1000,0.3,linear,10.0,scale,0.23267896686461217,0.24077868852459017,41.86192989349365,41.86192989349365
ORB,1000,4,1000,0.3,linear,10.0,0.01,0.23267896686461217,0.24077868852459017,40.67540788650513,40.67540788650513
ORB,1000,4,1000,0.3,linear,10.0,0.001,0.23267896686461217,0.24077868852459017,40.66247200965881,40.66247200965881
ORB,1000,4,1000,0.3,rbf,0.1,scale,0.26937553047184615,0.2827868852459016,52.74639105796814,52.74639105796814
ORB,1000,4,1000,0.3,rbf,0.1,0.01,0.24216753662065443,0.23668032786885246,28.824235916137695,28.824235916137695
ORB,1000,4,1000,0.3,rbf,0.1,0.001,0.22916181122490445,0.2387295081967213,28.355724096298218,28.355724096298218
ORB,1000,4,1000,0.3,rbf,1.0,scale,0.2697099219603644,0.2807377049180328,51.91947889328003,51.91947889328003
ORB,1000,4,1000,0.3,rbf,1.0,0.01,0.23970274593590774,0.2520491803278688,34.33391785621643,34.33391785621643
ORB,1000,4,1000,0.3,rbf,1.0,0.001,0.23426129480895685,0.23770491803278687,23.357927083969116,23.357927083969116
ORB,1000,4,1000,0.3,rbf,10.0,scale,0.26583788695396937,0.27151639344262296,51.46269106864929,51.46269106864929
ORB,1000,4,1000,0.3,rbf,10.0,0.01,0.23928680444487646,0.24385245901639344,31.588594913482666,31.588594913482666
ORB,1000,4,1000,0.3,rbf,10.0,0.001,0.23587663136246056,0.24795081967213115,30.325824975967407,30.325824975967407
ORB,1000,4,1000,0.4,linear,0.1,scale,0.21732881572053814,0.22028688524590165,21.371340036392212,21.371340036392212
ORB,1000,4,1000,0.4,linear,0.1,0.01,0.21732881572053814,0.22028688524590165,23.498136043548584,23.498136043548584
ORB,1000,4,1000,0.4,linear,0.1,0.001,0.21732881572053814,0.22028688524590165,24.42965602874756,24.42965602874756
ORB,1000,4,1000,0.4,linear,1.0,scale,0.21744658457343818,0.2192622950819672,25.440418004989624,25.440418004989624
ORB,1000,4,1000,0.4,linear,1.0,0.01,0.21744658457343818,0.2192622950819672,26.37471294403076,26.37471294403076
ORB,1000,4,1000,0.4,linear,1.0,0.001,0.21744658457343818,0.2192622950819672,26.980751037597656,26.980751037597656
ORB,1000,4,1000,0.4,linear,10.0,scale,0.21883841304679136,0.22438524590163936,27.86589002609253,27.86589002609253
ORB,1000,4,1000,0.4,linear,10.0,0.01,0.21883841304679136,0.22438524590163936,28.378769874572754,28.378769874572754
ORB,1000,4,1000,0.4,linear,10.0,0.001,0.21883841304679136,0.22438524590163936,28.718344926834106,28.718344926834106
ORB,1000,4,1000,0.4,rbf,0.1,scale,0.2642734869524211,0.2838114754098361,39.03305983543396,39.03305983543396
ORB,1000,4,1000,0.4,rbf,0.1,0.01,0.22022721880234347,0.23258196721311475,20.966901063919067,20.966901063919067
ORB,1000,4,1000,0.4,rbf,0.1,0.001,0.21288235765248711,0.2223360655737705,20.2500159740448,20.2500159740448
ORB,1000,4,1000,0.4,rbf,1.0,scale,0.2643090016830658,0.2827868852459016,36.75313401222229,36.75313401222229
ORB,1000,4,1000,0.4,rbf,1.0,0.01,0.22338364805100125,0.2223360655737705,24.095766067504883,24.095766067504883
ORB,1000,4,1000,0.4,rbf,1.0,0.001,0.2159366182293315,0.22848360655737704,17.102302074432373,17.102302074432373
ORB,1000,4,1000,0.4,rbf,10.0,scale,0.25883736450052724,0.27459016393442626,36.50855088233948,36.50855088233948
ORB,1000,4,1000,0.4,rbf,10.0,0.01,0.22290951208626192,0.22438524590163936,22.467478036880493,22.467478036880493
ORB,1000,4,1000,0.4,rbf,10.0,0.001,0.21828124372482263,0.21721311475409835,21.278059005737305,21.278059005737305
ORB,1000,4,1000,0.5,linear,0.1,scale,0.23756594392410557,0.2530737704918033,15.03488802909851,15.03488802909851
ORB,1000,4,1000,0.5,linear,0.1,0.01,0.23756594392410557,0.2530737704918033,14.167589902877808,14.167589902877808
ORB,1000,4,1000,0.5,linear,0.1,0.001,0.23756594392410557,0.2530737704918033,14.213887929916382,14.213887929916382
ORB,1000,4,1000,0.5,linear,1.0,scale,0.23763352405951785,0.2540983606557377,16.499483823776245,16.499483823776245
ORB,1000,4,1000,0.5,linear,1.0,0.01,0.23763352405951785,0.2540983606557377,17.74821710586548,17.74821710586548
ORB,1000,4,1000,0.5,linear,1.0,0.001,0.23763352405951785,0.2540983606557377,18.53603506088257,18.53603506088257
ORB,1000,4,1000,0.5,linear,10.0,scale,0.2354968706731531,0.24692622950819673,19.19043469429016,19.19043469429016
ORB,1000,4,1000,0.5,linear,10.0,0.01,0.2354968706731531,0.24692622950819673,19.539927005767822,19.539927005767822
ORB,1000,4,1000,0.5,linear,10.0,0.001,0.2354968706731531,0.24692622950819673,19.357484102249146,19.357484102249146
ORB,1000,4,1000,0.5,rbf,0.1,scale,0.2808113064142388,0.3094262295081967,27.127432107925415,27.127432107925415
ORB,1000,4,1000,0.5,rbf,0.1,0.01,0.245875300673866,0.26639344262295084,13.243031024932861,13.243031024932861
ORB,1000,4,1000,0.5,rbf,0.1,0.001,0.24076113949529931,0.2551229508196721,12.89021611213684,12.89021611213684
ORB,1000,4,1000,0.5,rbf,1.0,scale,0.28089740209545866,0.3104508196721312,24.061702013015747,24.061702013015747
ORB,1000,4,1000,0.5,rbf,1.0,0.01,0.24301594444099694,0.2551229508196721,16.352214097976685,16.352214097976685
ORB,1000,4,1000,0.5,rbf,1.0,0.001,0.2388877335650755,0.24795081967213115,12.57009506225586,12.57009506225586
ORB,1000,4,1000,0.5,rbf,10.0,scale,0.2808508459845897,0.3114754098360656,24.873836994171143,24.873836994171143
ORB,1000,4,1000,0.5,rbf,10.0,0.01,0.24227051733422536,0.2612704918032787,14.252054929733276,14.252054929733276
ORB,1000,4,1000,0.5,rbf,10.0,0.001,0.2374431327913912,0.2520491803278688,13.467301845550537,13.467301845550537
ORB,1000,4,1500,0.3,linear,0.1,scale,0.22131505828432432,0.22745901639344263,48.447794914245605,48.447794914245605
ORB,1000,4,1500,0.3,linear,0.1,0.01,0.22131505828432432,0.22745901639344263,49.900527000427246,49.900527000427246
ORB,1000,4,1500,0.3,linear,0.1,0.001,0.22131505828432432,0.22745901639344263,52.22932505607605,52.22932505607605
ORB,1000,4,1500,0.3,linear,1.0,scale,0.22165429442793405,0.23155737704918034,57.08856916427612,57.08856916427612
ORB,1000,4,1500,0.3,linear,1.0,0.01,0.22165429442793405,0.23155737704918034,57.28414797782898,57.28414797782898
ORB,1000,4,1500,0.3,linear,1.0,0.001,0.22165429442793405,0.23155737704918034,57.937161922454834,57.937161922454834
ORB,1000,4,1500,0.3,linear,10.0,scale,0.22285367360116948,0.23565573770491804,59.74382710456848,59.74382710456848
ORB,1000,4,1500,0.3,linear,10.0,0.01,0.22285367360116948,0.23565573770491804,59.83131384849548,59.83131384849548
ORB,1000,4,1500,0.3,linear,10.0,0.001,0.22285367360116948,0.23565573770491804,59.979806900024414,59.979806900024414
ORB,1000,4,1500,0.3,rbf,0.1,scale,0.265563387652526,0.2899590163934426,76.51116108894348,76.51116108894348
ORB,1000,4,1500,0.3,rbf,0.1,0.01,0.22949673267296183,0.23155737704918034,39.544806718826294,39.544806718826294
ORB,1000,4,1500,0.3,rbf,0.1,0.001,0.22282987634170284,0.21311475409836064,38.595829010009766,38.595829010009766
ORB,1000,4,1500,0.3,rbf,1.0,scale,0.265586633923958,0.2889344262295082,73.35227227210999,73.35227227210999
ORB,1000,4,1500,0.3,rbf,1.0,0.01,0.229230548211193,0.2387295081967213,49.041123151779175,49.041123151779175
ORB,1000,4,1500,0.3,rbf,1.0,0.001,0.2200469828507911,0.22540983606557377,33.73249101638794,33.73249101638794
ORB,1000,4,1500,0.3,rbf,10.0,scale,0.2619339492888342,0.2776639344262295,74.83587574958801,74.83587574958801
ORB,1000,4,1500,0.3,rbf,10.0,0.01,0.22760977312076047,0.24180327868852458,46.34607005119324,46.34607005119324
ORB,1000,4,1500,0.3,rbf,10.0,0.001,0.2227186021635216,0.23258196721311475,44.48942685127258,44.48942685127258
ORB,1000,4,1500,0.4,linear,0.1,scale,0.24211211922646694,0.26331967213114754,33.87473106384277,33.87473106384277
ORB,1000,4,1500,0.4,linear,0.1,0.01,0.24211211922646694,0.26331967213114754,34.00157690048218,34.00157690048218
ORB,1000,4,1500,0.4,linear,0.1,0.001,0.24211211922646694,0.26331967213114754,34.399930238723755,34.399930238723755
ORB,1000,4,1500,0.4,linear,1.0,scale,0.2419425815343726,0.26536885245901637,37.06315302848816,37.06315302848816
ORB,1000,4,1500,0.4,linear,1.0,0.01,0.2419425815343726,0.26536885245901637,38.84308671951294,38.84308671951294
ORB,1000,4,1500,0.4,linear,1.0,0.001,0.2419425815343726,0.26536885245901637,39.70685005187988,39.70685005187988
ORB,1000,4,1500,0.4,linear,10.0,scale,0.2413799670491256,0.2540983606557377,40.50032615661621,40.50032615661621
ORB,1000,4,1500,0.4,linear,10.0,0.01,0.2413799670491256,0.2540983606557377,41.376425981521606,41.376425981521606
ORB,1000,4,1500,0.4,linear,10.0,0.001,0.2413799670491256,0.2540983606557377,41.650559186935425,41.650559186935425
ORB,1000,4,1500,0.4,rbf,0.1,scale,0.28854282984375884,0.32581967213114754,55.38226318359375,55.38226318359375
ORB,1000,4,1500,0.4,rbf,0.1,0.01,0.2380712250447074,0.21721311475409835,28.65479826927185,28.65479826927185
ORB,1000,4,1500,0.4,rbf,0.1,0.001,0.22373715003237166,0.24795081967213115,27.242626190185547,27.242626190185547
ORB,1000,4,1500,0.4,rbf,1.0,scale,0.2889021015669175,0.32581967213114754,52.10924577713013,52.10924577713013
ORB,1000,4,1500,0.4,rbf,1.0,0.01,0.24853385488833862,0.26536885245901637,34.43611812591553,34.43611812591553
ORB,1000,4,1500,0.4,rbf,1.0,0.001,0.23312626578873777,0.24282786885245902,25.326585054397583,25.326585054397583
ORB,1000,4,1500,0.4,rbf,10.0,scale,0.2868471602664956,0.29918032786885246,54.01438069343567,54.01438069343567
ORB,1000,4,1500,0.4,rbf,10.0,0.01,0.2478566055941236,0.26844262295081966,32.13172721862793,32.13172721862793
ORB,1000,4,1500,0.4,rbf,10.0,0.001,0.24300260309793714,0.26741803278688525,30.52363395690918,30.52363395690918
ORB,1000,4,1500,0.5,linear,0.1,scale,0.22614711322658038,0.23770491803278687,22.44011616706848,22.44011616706848
ORB,1000,4,1500,0.5,linear,0.1,0.01,0.22614711322658038,0.23770491803278687,22.460323095321655,22.460323095321655
ORB,1000,4,1500,0.5,linear,0.1,0.001,0.22614711322658038,0.23770491803278687,22.29243493080139,22.29243493080139
ORB,1000,4,1500,0.5,linear,1.0,scale,0.22559786503466497,0.23668032786885246,26.9249370098114,26.9249370098114
ORB,1000,4,1500,0.5,linear,1.0,0.01,0.22559786503466497,0.23668032786885246,27.303235054016113,27.303235054016113
ORB,1000,4,1500,0.5,linear,1.0,0.001,0.22559786503466497,0.23668032786885246,27.987546920776367,27.987546920776367
ORB,1000,4,1500,0.5,linear,10.0,scale,0.22194689150125324,0.23258196721311475,29.20153284072876,29.20153284072876
ORB,1000,4,1500,0.5,linear,10.0,0.01,0.22194689150125324,0.23258196721311475,29.286678791046143,29.286678791046143
ORB,1000,4,1500,0.5,linear,10.0,0.001,0.22194689150125324,0.23258196721311475,29.824177980422974,29.824177980422974
ORB,1000,4,1500,0.5,rbf,0.1,scale,0.2683958633696873,0.2930327868852459,41.36299419403076,41.36299419403076
ORB,1000,4,1500,0.5,rbf,0.1,0.01,0.22328827445304297,0.20081967213114754,19.85263228416443,19.85263228416443
ORB,1000,4,1500,0.5,rbf,0.1,0.001,0.22524422123566548,0.21721311475409835,19.350295066833496,19.350295066833496
ORB,1000,4,1500,0.5,rbf,1.0,scale,0.26834371288008835,0.29098360655737704,36.20591402053833,36.20591402053833
ORB,1000,4,1500,0.5,rbf,1.0,0.01,0.22934710767640598,0.24282786885245902,23.600749969482422,23.600749969482422
ORB,1000,4,1500,0.5,rbf,1.0,0.001,0.22301045369476272,0.24077868852459017,18.136369943618774,18.136369943618774
ORB,1000,4,1500,0.5,rbf,10.0,scale,0.25960252783479765,0.2817622950819672,35.42255711555481,35.42255711555481
ORB,1000,4,1500,0.5,rbf,10.0,0.01,0.22966804475682592,0.24385245901639344,20.902038097381592,20.902038097381592
ORB,1000,4,1500,0.5,rbf,10.0,0.001,0.22554111163303023,0.24385245901639344,19.785720825195312,19.785720825195312
